Format Version,1.1,Take Name,Take 2016-04-06 08.04.07 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-04-06 08.04.07.496 PM,Total Frames,8788,Rotation Type,Quaternion

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
378,3.150000,-2.462129,1.417244,3.491573,,,,,,,,,,,,
379,3.158333,-2.462192,1.417244,3.491523,,,,,,,,,,,,
380,3.166667,-2.462188,1.417389,3.491462,,,,,,,,,,,,
381,3.175000,-2.462172,1.417281,3.491600,,,,,,,,,,,,
382,3.183333,-2.462065,1.417302,3.491640,,,,,,,,,,,,
383,3.191667,-2.462089,1.417370,3.491616,,,,,,,,,,,,
384,3.200000,-2.462059,1.417204,3.491620,,,,,,,,,,,,
385,3.208333,-2.462122,1.417276,3.491603,,,,,,,,,,,,
386,3.216667,-2.462080,1.417303,3.491554,,,,,,,,,,,,
387,3.225000,-2.461980,1.417350,3.491745,,,,,,,,,,,,
388,3.233333,-2.462092,1.417259,3.491601,,,,,,,,,,,,
389,3.241667,-2.462184,1.417380,3.491544,,,,,,,,,,,,
390,3.250000,-2.462292,1.417559,3.491364,,,,,,,,,,,,
391,3.258333,-2.462250,1.417527,3.491392,,,,,,,,,,,,
392,3.266667,-2.462381,1.417344,3.491409,,,,,,,,,,,,
393,3.275000,-2.462115,1.417260,3.491503,,,,,,,,,,,,
394,3.283333,-2.462121,1.417316,3.491648,,,,,,,,,,,,
395,3.291667,-2.462165,1.417240,3.491631,,,,,,,,,,,,
396,3.300000,-2.462175,1.417285,3.491547,,,,,,,,,,,,
397,3.308333,-2.462329,1.417275,3.491494,,,,,,,,,,,,
398,3.316667,-2.462360,1.417464,3.491461,,,,,,,,,,,,
399,3.325000,-2.462335,1.417338,3.491419,,,,,,,,,,,,
400,3.333333,-2.462340,1.417470,3.491310,,,,,,,,,,,,
401,3.341667,-2.462035,1.417428,3.491624,,,,,,,,,,,,
402,3.350000,-2.462097,1.417360,3.491608,,,,,,,,,,,,
403,3.358333,-2.462232,1.417278,3.491472,,,,,,,,,,,,
404,3.366667,-2.462123,1.417234,3.491546,,,,,,,,,,,,
405,3.375000,-2.462111,1.417260,3.491606,,,,,,,,,,,,
406,3.383333,-2.462279,1.417295,3.491532,,,,,,,,,,,,
407,3.391667,-2.462163,1.417214,3.491619,,,,,,,,,,,,
408,3.400000,-2.462251,1.417361,3.491533,,,,,,,,,,,,
409,3.408333,-2.461942,1.417146,3.491690,,,,,,,,,,,,
410,3.416667,-2.462031,1.417278,3.491651,,,,,,,,,,,,
411,3.425000,-2.462314,1.417425,3.491482,,,,,,,,,,,,
412,3.433333,-2.462265,1.417397,3.491561,,,,,,,,,,,,
413,3.441667,-2.462107,1.417274,3.491603,,,,,,,,,,,,
414,3.450000,-2.462274,1.417378,3.491443,,,,,,,,,,,,
415,3.458333,-2.462158,1.417299,3.491534,,,,,,,,,,,,
416,3.466667,-2.462386,1.417541,3.491362,,,,,,,,,,,,
417,3.475000,-2.462311,1.417398,3.491449,,,,,,,,,,,,
418,3.483333,-2.462349,1.417347,3.491436,,,,,,,,,,,,
419,3.491667,-2.462173,1.417013,3.491731,,,,,,,,,,,,
420,3.500000,-2.462349,1.417222,3.491372,,,,,,,,,,,,
421,3.508333,-2.462190,1.417287,3.491581,,,,,,,,,,,,
422,3.516667,-2.462108,1.417193,3.491588,,,,,,,,,,,,
423,3.525000,-2.462184,1.417259,3.491553,,,,,,,,,,,,
424,3.533333,-2.462112,1.417324,3.491605,,,,,,,,,,,,
425,3.541667,-2.462037,1.417348,3.491671,,,,,,,,,,,,
426,3.550000,-2.462177,1.417186,3.491589,,,,,,,,,,,,
427,3.558333,-2.462190,1.417152,3.491515,,,,,,,,,,,,
428,3.566667,-2.462192,1.417285,3.491502,,,,,,,,,,,,
429,3.575000,-2.462060,1.417322,3.491560,,,,,,,,,,,,
430,3.583333,-2.462194,1.417435,3.491431,,,,,,,,,,,,
431,3.591667,-2.462153,1.417466,3.491549,,,,,,,,,,,,
432,3.600000,-2.462144,1.417316,3.491605,,,,,,,,,,,,
433,3.608333,-2.462301,1.417325,3.491550,,,,,,,,,,,,
434,3.616667,-2.462215,1.417347,3.491476,,,,,,,,,,,,
435,3.625000,-2.462247,1.417119,3.491522,,,,,,,,,,,,
436,3.633333,-2.462382,1.417328,3.491317,,,,,,,,,,,,
437,3.641667,-2.462392,1.417361,3.491403,,,,,,,,,,,,
438,3.650000,-2.462204,1.417301,3.491523,,,,,,,,,,,,
439,3.658333,-2.462274,1.417501,3.491368,,,,,,,,,,,,
440,3.666667,-2.462010,1.417315,3.491676,,,,,,,,,,,,
441,3.675000,-2.461932,1.417221,3.491674,,,,,,,,,,,,
442,3.683333,-2.462108,1.417283,3.491607,,,,,,,,,,,,
443,3.691667,-2.462173,1.417433,3.491582,,,,,,,,,,,,
444,3.700000,-2.462160,1.417365,3.491546,,,,,,,,,,,,
445,3.708333,-2.462201,1.417472,3.491466,,,,,,,,,,,,
446,3.716667,-2.461969,1.417270,3.491651,,,,,,,,,,,,
447,3.725000,-2.462057,1.417382,3.491576,,,,,,,,,,,,
448,3.733333,-2.461974,1.417303,3.491659,,,,,,,,,,,,
449,3.741667,-2.462115,1.417294,3.491573,,,,,,,,,,,,
450,3.750000,-2.462242,1.417347,3.491455,,,,,,,,,,,,
451,3.758333,-2.462161,1.417392,3.491519,,,,,,,,,,,,
452,3.766667,-2.462306,1.417381,3.491432,,,,,,,,,,,,
453,3.775000,-2.462062,1.417179,3.491556,,,,,,,,,,,,
454,3.783333,-2.462185,1.417262,3.491521,,,,,,,,,,,,
455,3.791667,-2.462197,1.417437,3.491525,,,,,,,,,,,,
456,3.800000,-2.462321,1.417584,3.491482,,,,,,,,,,,,
457,3.808333,-2.462327,1.417490,3.491460,,,,,,,,,,,,
458,3.816667,-2.462325,1.417256,3.491547,,,,,,,,,,,,
459,3.825000,-2.462268,1.417460,3.491545,,,,,,,,,,,,
460,3.833333,-2.462121,1.417389,3.491538,,,,,,,,,,,,
461,3.841667,-2.462049,1.417238,3.491625,,,,,,,,,,,,
462,3.850000,-2.462094,1.417227,3.491633,,,,,,,,,,,,
463,3.858333,-2.462264,1.417331,3.491544,,,,,,,,,,,,
464,3.866667,-2.462325,1.417369,3.491459,,,,,,,,,,,,
465,3.875000,-2.462410,1.417378,3.491430,,,,,,,,,,,,
466,3.883333,-2.462234,1.417390,3.491569,,,,,,,,,,,,
467,3.891667,-2.462240,1.417404,3.491494,,,,,,,,,,,,
468,3.900000,-2.462076,1.417404,3.491619,,,,,,,,,,,,
469,3.908333,-2.462292,1.417621,3.491462,,,,,,,,,,,,
470,3.916667,-2.462068,1.417386,3.491488,,,,,,,,,,,,
471,3.925000,-2.462042,1.417402,3.491611,,,,,,,,,,,,
472,3.933333,-2.462112,1.417297,3.491559,,,,,,,,,,,,
473,3.941667,-2.462151,1.417341,3.491539,,,,,,,,,,,,
474,3.950000,-2.462034,1.417248,3.491592,,,,,,,,,,,,
475,3.958333,-2.462083,1.417281,3.491619,,,,,,,,,,,,
476,3.966667,-2.462118,1.417159,3.491554,,,,,,,,,,,,
477,3.975000,-2.462216,1.417269,3.491517,,,,,,,,,,,,
478,3.983333,-2.462256,1.417385,3.491510,,,,,,,,,,,,
479,3.991667,-2.462343,1.417433,3.491433,,,,,,,,,,,,
480,4.000000,-2.462293,1.417457,3.491405,,,,,,,,,,,,
481,4.008333,-2.462275,1.417521,3.491513,,,,,,,,,,,,
482,4.016667,-2.462192,1.417474,3.491566,,,,,,,,,,,,
483,4.025000,-2.462349,1.417476,3.491450,,,,,,,,,,,,
484,4.033333,-2.462109,1.417367,3.491606,,,,,,,,,,,,
485,4.041667,-2.462385,1.417526,3.491355,,,,,,,,,,,,
486,4.050000,-2.462217,1.417428,3.491546,,,,,,,,,,,,
487,4.058333,-2.462148,1.417423,3.491619,,,,,,,,,,,,
488,4.066667,-2.462010,1.417278,3.491759,,,,,,,,,,,,
489,4.075000,-2.462076,1.417305,3.491671,,,,,,,,,,,,
490,4.083333,-2.462130,1.417425,3.491500,,,,,,,,,,,,
491,4.091667,-2.462254,1.417362,3.491435,,,,,,,,,,,,
492,4.100000,-2.461990,1.417138,3.491754,,,,,,,,,,,,
493,4.108333,-2.462039,1.417296,3.491588,,,,,,,,,,,,
494,4.116667,-2.462037,1.417404,3.491560,,,,,,,,,,,,
495,4.125000,-2.461894,1.417212,3.491812,,,,,,,,,,,,
496,4.133333,-2.461879,1.417116,3.491766,,,,,,,,,,,,
497,4.141667,-2.462087,1.417319,3.491645,,,,,,,,,,,,
498,4.150000,-2.462094,1.417332,3.491580,,,,,,,,,,,,
499,4.158333,-2.462261,1.417413,3.491413,,,,,,,,,,,,
500,4.166667,-2.462265,1.417367,3.491441,,,,,,,,,,,,
501,4.175000,-2.462366,1.417546,3.491474,,,,,,,,,,,,
502,4.183333,-2.462299,1.417477,3.491536,,,,,,,,,,,,
503,4.191667,-2.462346,1.417488,3.491429,,,,,,,,,,,,
504,4.200000,-2.462233,1.417339,3.491566,,,,,,,,,,,,
505,4.208333,-2.462167,1.417471,3.491554,,,,,,,,,,,,
506,4.216667,-2.462474,1.417582,3.491321,,,,,,,,,,,,
507,4.225000,-2.462294,1.417273,3.491374,,,,,,,,,,,,
508,4.233333,-2.462262,1.417517,3.491469,,,,,,,,,,,,
509,4.241667,-2.462176,1.417306,3.491542,,,,,,,,,,,,
510,4.250000,-2.462323,1.417408,3.491348,,,,,,,,,,,,
511,4.258333,-2.462430,1.417362,3.491293,,,,,,,,,,,,
512,4.266667,-2.462297,1.417476,3.491458,,,,,,,,,,,,
513,4.275000,-2.462175,1.417313,3.491589,,,,,,,,,,,,
514,4.283333,-2.462097,1.417344,3.491584,,,,,,,,,,,,
515,4.291667,-2.461997,1.417288,3.491672,,,,,,,,,,,,
516,4.300000,-2.462064,1.417274,3.491681,,,,,,,,,,,,
517,4.308333,-2.461990,1.417267,3.491653,,,,,,,,,,,,
518,4.316667,-2.462192,1.417327,3.491524,,,,,,,,,,,,
519,4.325000,-2.462106,1.417402,3.491613,,,,,,,,,,,,
520,4.333333,-2.462287,1.417401,3.491442,,,,,,,,,,,,
521,4.341667,-2.462320,1.417525,3.491413,,,,,,,,,,,,
522,4.350000,-2.462343,1.417406,3.491387,,,,,,,,,,,,
523,4.358333,-2.462414,1.417518,3.491364,,,,,,,,,,,,
524,4.366667,-2.462351,1.417513,3.491429,,,,,,,,,,,,
525,4.375000,-2.462183,1.417485,3.491500,,,,,,,,,,,,
526,4.383333,-2.462401,1.417448,3.491269,,,,,,,,,,,,
527,4.391667,-2.462246,1.417321,3.491407,,,,,,,,,,,,
528,4.400000,-2.462233,1.417305,3.491436,,,,,,,,,,,,
529,4.408333,-2.462170,1.417328,3.491537,,,,,,,,,,,,
530,4.416667,-2.462165,1.417501,3.491527,,,,,,,,,,,,
531,4.425000,-2.462228,1.417379,3.491421,,,,,,,,,,,,
532,4.433333,-2.462271,1.417407,3.491462,,,,,,,,,,,,
533,4.441667,-2.462254,1.417311,3.491566,,,,,,,,,,,,
534,4.450000,-2.462183,1.417324,3.491485,,,,,,,,,,,,
535,4.458333,-2.462320,1.417466,3.491379,,,,,,,,,,,,
536,4.466667,-2.462282,1.417326,3.491464,,,,,,,,,,,,
537,4.475000,-2.462130,1.417265,3.491605,,,,,,,,,,,,
538,4.483333,-2.462095,1.417300,3.491628,,,,,,,,,,,,
539,4.491667,-2.462142,1.417274,3.491646,,,,,,,,,,,,
540,4.500000,-2.462088,1.417275,3.491660,,,,,,,,,,,,
541,4.508333,-2.462046,1.417260,3.491622,,,,,,,,,,,,
542,4.516667,-2.462117,1.417437,3.491601,,,,,,,,,,,,
543,4.525000,-2.462065,1.417320,3.491665,,,,,,,,,,,,
544,4.533333,-2.462254,1.417461,3.491508,,,,,,,,,,,,
545,4.541667,-2.462243,1.417463,3.491438,,,,,,,,,,,,
546,4.550000,-2.462035,1.417234,3.491642,,,,,,,,,,,,
547,4.558333,-2.462087,1.417156,3.491624,,,,,,,,,,,,
548,4.566667,-2.462134,1.417448,3.491588,,,,,,,,,,,,
549,4.575000,-2.462044,1.417283,3.491716,,,,,,,,,,,,
550,4.583333,-2.462218,1.417390,3.491437,,,,,,,,,,,,
551,4.591667,-2.462209,1.417355,3.491545,,,,,,,,,,,,
552,4.600000,-2.462218,1.417423,3.491534,,,,,,,,,,,,
553,4.608333,-2.462099,1.417285,3.491709,,,,,,,,,,,,
554,4.616667,-2.462214,1.417454,3.491638,,,,,,,,,,,,
555,4.625000,-2.462020,1.417343,3.491617,,,,,,,,,,,,
556,4.633333,-2.462166,1.417364,3.491557,,,,,,,,,,,,
557,4.641667,-2.462270,1.417395,3.491420,,,,,,,,,,,,
558,4.650000,-2.462108,1.417186,3.491611,,,,,,,,,,,,
559,4.658333,-2.462258,1.417300,3.491521,,,,,,,,,,,,
560,4.666667,-2.462225,1.417239,3.491530,,,,,,,,,,,,
561,4.675000,-2.462143,1.417371,3.491537,,,,,,,,,,,,
562,4.683333,-2.462018,1.417463,3.491636,,,,,,,,,,,,
563,4.691667,-2.462250,1.417454,3.491472,,,,,,,,,,,,
564,4.700000,-2.462074,1.417369,3.491589,,,,,,,,,,,,
565,4.708333,-2.462022,1.417104,3.491671,,,,,,,,,,,,
566,4.716667,-2.462058,1.417227,3.491642,,,,,,,,,,,,
567,4.725000,-2.462058,1.417173,3.491610,,,,,,,,,,,,
568,4.733333,-2.461957,1.417210,3.491619,,,,,,,,,,,,
569,4.741667,-2.461985,1.417310,3.491639,,,,,,,,,,,,
570,4.750000,-2.461886,1.417223,3.491764,,,,,,,,,,,,
571,4.758333,-2.461899,1.417073,3.491721,,,,,,,,,,,,
572,4.766667,-2.462065,1.417323,3.491648,,,,,,,,,,,,
573,4.775000,-2.462025,1.417218,3.491653,,,,,,,,,,,,
574,4.783333,-2.462025,1.417127,3.491653,,,,,,,,,,,,
575,4.791667,-2.461849,1.417142,3.491801,,,,,,,,,,,,
576,4.800000,-2.461941,1.417082,3.491747,,,,,,,,,,,,
577,4.808333,-2.461865,1.417067,3.491863,,,,,,,,,,,,
578,4.816667,-2.462228,1.417354,3.491541,,,,,,,,,,,,
579,4.825000,-2.462145,1.417354,3.491499,,,,,,,,,,,,
580,4.833333,-2.462296,1.417509,3.491464,,,,,,,,,,,,
581,4.841667,-2.462130,1.417395,3.491547,,,,,,,,,,,,
582,4.850000,-2.461993,1.417222,3.491767,,,,,,,,,,,,
583,4.858333,-2.462231,1.417296,3.491510,,,,,,,,,,,,
584,4.866667,-2.462171,1.417256,3.491618,,,,,,,,,,,,
585,4.875000,-2.462190,1.417302,3.491535,,,,,,,,,,,,
586,4.883333,-2.462245,1.417264,3.491535,,,,,,,,,,,,
587,4.891667,-2.462149,1.417361,3.491549,,,,,,,,,,,,
588,4.900000,-2.462327,1.417449,3.491434,,,,,,,,,,,,
589,4.908333,-2.462280,1.417426,3.491507,,,,,,,,,,,,
590,4.916667,-2.462233,1.417355,3.491523,,,,,,,,,,,,
591,4.925000,-2.462373,1.417357,3.491501,,,,,,,,,,,,
592,4.933333,-2.462273,1.417378,3.491444,,,,,,,,,,,,
593,4.941667,-2.462134,1.417349,3.491620,,,,,,,,,,,,
594,4.950000,-2.462287,1.417564,3.491454,,,,,,,,,,,,
595,4.958333,-2.462161,1.417425,3.491584,,,,,,,,,,,,
596,4.966667,-2.462284,1.417534,3.491383,,,,,,,,,,,,
597,4.975000,-2.462342,1.417406,3.491462,,,,,,,,,,,,
598,4.983333,-2.462311,1.417469,3.491393,,,,,,,,,,,,
599,4.991667,-2.462163,1.417410,3.491630,,,,,,,,,,,,
600,5.000000,-2.462086,1.417380,3.491684,,,,,,,,,,,,
601,5.008333,-2.462142,1.417380,3.491567,,,,,,,,,,,,
602,5.016667,-2.462285,1.417453,3.491476,,,,,,,,,,,,
603,5.025000,-2.462191,1.417327,3.491584,,,,,,,,,,,,
604,5.033333,-2.462207,1.417299,3.491501,,,,,,,,,,,,
605,5.041667,-2.462381,1.417485,3.491390,,,,,,,,,,,,
606,5.050000,-2.462245,1.417444,3.491515,,,,,,,,,,,,
607,5.058333,-2.461905,1.417178,3.491832,,,,,,,,,,,,
608,5.066667,-2.462021,1.417343,3.491691,,,,,,,,,,,,
609,5.075000,-2.462079,1.417314,3.491685,,,,,,,,,,,,
610,5.083333,-2.462184,1.417304,3.491454,,,,,,,,,,,,
611,5.091667,-2.462267,1.417586,3.491475,,,,,,,,,,,,
612,5.100000,-2.462327,1.417494,3.491369,,,,,,,,,,,,
613,5.108333,-2.462286,1.417424,3.491468,,,,,,,,,,,,
614,5.116667,-2.462231,1.417377,3.491486,,,,,,,,,,,,
615,5.125000,-2.462287,1.417331,3.491517,,,,,,,,,,,,
616,5.133333,-2.462140,1.417366,3.491603,,,,,,,,,,,,
617,5.141667,-2.462317,1.417118,3.491521,,,,,,,,,,,,
618,5.150000,-2.462313,1.417254,3.491488,,,,,,,,,,,,
619,5.158333,-2.462266,1.417310,3.491550,,,,,,,,,,,,
620,5.166667,-2.462248,1.417332,3.491550,,,,,,,,,,,,
621,5.175000,-2.462238,1.417213,3.491462,,,,,,,,,,,,
622,5.183333,-2.462369,1.417357,3.491502,,,,,,,,,,,,
623,5.191667,-2.462166,1.417324,3.491495,,,,,,,,,,,,
624,5.200000,-2.462280,1.417396,3.491416,,,,,,,,,,,,
625,5.208333,-2.462126,1.417278,3.491636,,,,,,,,,,,,
626,5.216667,-2.462209,1.417372,3.491582,,,,,,,,,,,,
627,5.225000,-2.462199,1.417357,3.491526,,,,,,,,,,,,
628,5.233333,-2.462008,1.417201,3.491718,,,,,,,,,,,,
629,5.241667,-2.462210,1.417288,3.491532,,,,,,,,,,,,
630,5.250000,-2.462174,1.417352,3.491577,,,,,,,,,,,,
631,5.258333,-2.462163,1.417262,3.491564,,,,,,,,,,,,
632,5.266667,-2.462123,1.417084,3.491619,,,,,,,,,,,,
633,5.275000,-2.462204,1.417332,3.491602,,,,,,,,,,,,
634,5.283333,-2.462055,1.417217,3.491794,,,,,,,,,,,,
635,5.291667,-2.462113,1.417234,3.491507,,,,,,,,,,,,
636,5.300000,-2.462218,1.417303,3.491522,,,,,,,,,,,,
637,5.308333,-2.462185,1.417405,3.491491,,,,,,,,,,,,
638,5.316667,-2.462092,1.417308,3.491620,,,,,,,,,,,,
639,5.325000,-2.462230,1.417340,3.491527,,,,,,,,,,,,
640,5.333333,-2.462176,1.417383,3.491659,,,,,,,,,,,,
641,5.341667,-2.462193,1.417393,3.491628,,,,,,,,,,,,
642,5.350000,-2.462385,1.417357,3.491464,,,,,,,,,,,,
643,5.358333,-2.462210,1.417305,3.491554,,,,,,,,,,,,
644,5.366667,-2.462393,1.417392,3.491454,,,,,,,,,,,,
645,5.375000,-2.462430,1.417480,3.491385,,,,,,,,,,,,
646,5.383333,-2.462465,1.417377,3.491374,,,,,,,,,,,,
647,5.391667,-2.462269,1.417299,3.491451,,,,,,,,,,,,
648,5.400000,-2.462243,1.417253,3.491533,,,,,,,,,,,,
649,5.408333,-2.462235,1.417347,3.491550,,,,,,,,,,,,
650,5.416667,-2.462253,1.417453,3.491561,,,,,,,,,,,,
651,5.425000,-2.462253,1.417437,3.491447,,,,,,,,,,,,
652,5.433333,-2.462368,1.417448,3.491442,,,,,,,,,,,,
653,5.441667,-2.462127,1.417156,3.491670,,,,,,,,,,,,
654,5.450000,-2.462137,1.417125,3.491629,,,,,,,,,,,,
655,5.458333,-2.462151,1.417277,3.491603,,,,,,,,,,,,
656,5.466667,-2.462363,1.417476,3.491388,,,,,,,,,,,,
657,5.475000,-2.462370,1.417466,3.491432,,,,,,,,,,,,
658,5.483333,-2.462084,1.417348,3.491643,,,,,,,,,,,,
659,5.491667,-2.462248,1.417508,3.491516,,,,,,,,,,,,
660,5.500000,-2.462229,1.417303,3.491549,,,,,,,,,,,,
661,5.508333,-2.462204,1.417228,3.491577,,,,,,,,,,,,
662,5.516667,-2.462220,1.417326,3.491503,,,,,,,,,,,,
663,5.525000,-2.462193,1.417197,3.491511,,,,,,,,,,,,
664,5.533333,-2.462108,1.417248,3.491672,,,,,,,,,,,,
665,5.541667,-2.462145,1.417233,3.491615,,,,,,,,,,,,
666,5.550000,-2.462195,1.417219,3.491536,,,,,,,,,,,,
667,5.558333,-2.462250,1.417287,3.491553,,,,,,,,,,,,
668,5.566667,-2.462202,1.417415,3.491560,,,,,,,,,,,,
669,5.575000,-2.462259,1.417420,3.491497,,,,,,,,,,,,
670,5.583333,-2.462226,1.417339,3.491556,,,,,,,,,,,,
671,5.591667,-2.462144,1.417282,3.491572,,,,,,,,,,,,
672,5.600000,-2.462158,1.417217,3.491560,,,,,,,,,,,,
673,5.608333,-2.462145,1.417460,3.491642,,,,,,,,,,,,
674,5.616667,-2.462321,1.417385,3.491407,,,,,,,,,,,,
675,5.625000,-2.462251,1.417328,3.491581,,,,,,,,,,,,
676,5.633333,-2.462163,1.417312,3.491575,,,,,,,,,,,,
677,5.641667,-2.462035,1.417196,3.491705,,,,,,,,,,,,
678,5.650000,-2.462242,1.417255,3.491510,,,,,,,,,,,,
679,5.658333,-2.462182,1.417268,3.491554,,,,,,,,,,,,
680,5.666667,-2.462231,1.417365,3.491463,,,,,,,,,,,,
681,5.675000,-2.462133,1.417303,3.491619,,,,,,,,,,,,
682,5.683333,-2.462111,1.417335,3.491567,,,,,,,,,,,,
683,5.691667,-2.462112,1.417379,3.491595,,,,,,,,,,,,
684,5.700000,-2.462094,1.417353,3.491593,,,,,,,,,,,,
685,5.708333,-2.462051,1.417403,3.491673,,,,,,,,,,,,
686,5.716667,-2.462240,1.417420,3.491613,,,,,,,,,,,,
687,5.725000,-2.462238,1.417381,3.491517,,,,,,,,,,,,
688,5.733333,-2.462090,1.417301,3.491579,,,,,,,,,,,,
689,5.741667,-2.462236,1.417194,3.491552,,,,,,,,,,,,
690,5.750000,-2.462031,1.417358,3.491678,,,,,,,,,,,,
691,5.758333,-2.462341,1.417347,3.491441,,,,,,,,,,,,
692,5.766667,-2.462340,1.417274,3.491370,,,,,,,,,,,,
693,5.775000,-2.462354,1.417236,3.491438,,,,,,,,,,,,
694,5.783333,-2.462456,1.417274,3.491351,,,,,,,,,,,,
695,5.791667,-2.462470,1.417373,3.491339,,,,,,,,,,,,
696,5.800000,-2.462373,1.417454,3.491378,,,,,,,,,,,,
697,5.808333,-2.462386,1.417415,3.491477,,,,,,,,,,,,
698,5.816667,-2.462045,1.417120,3.491657,,,,,,,,,,,,
699,5.825000,-2.462245,1.417218,3.491551,,,,,,,,,,,,
700,5.833333,-2.462284,1.417354,3.491438,,,,,,,,,,,,
701,5.841667,-2.462119,1.417258,3.491729,,,,,,,,,,,,
702,5.850000,-2.462265,1.417382,3.491527,,,,,,,,,,,,
703,5.858333,-2.462238,1.417449,3.491601,,,,,,,,,,,,
704,5.866667,-2.462179,1.417338,3.491640,,,,,,,,,,,,
705,5.875000,-2.462298,1.417199,3.491486,,,,,,,,,,,,
706,5.883333,-2.462355,1.417232,3.491453,,,,,,,,,,,,
707,5.891667,-2.462182,1.417368,3.491611,,,,,,,,,,,,
708,5.900000,-2.462187,1.417250,3.491641,,,,,,,,,,,,
709,5.908333,-2.462323,1.417420,3.491518,,,,,,,,,,,,
710,5.916667,-2.462234,1.417263,3.491436,,,,,,,,,,,,
711,5.925000,-2.462219,1.417420,3.491519,,,,,,,,,,,,
712,5.933333,-2.462177,1.417260,3.491556,,,,,,,,,,,,
713,5.941667,-2.462311,1.417503,3.491461,,,,,,,,,,,,
714,5.950000,-2.462160,1.417324,3.491635,,,,,,,,,,,,
715,5.958333,-2.462096,1.417206,3.491620,,,,,,,,,,,,
716,5.966667,-2.462318,1.417547,3.491458,,,,,,,,,,,,
717,5.975000,-2.462243,1.417268,3.491593,,,,,,,,,,,,
718,5.983333,-2.462195,1.417219,3.491634,,,,,,,,,,,,
719,5.991667,-2.462144,1.417221,3.491674,,,,,,,,,,,,
720,6.000000,-2.461838,1.417085,3.491882,,,,,,,,,,,,
721,6.008333,-2.462033,1.417266,3.491676,,,,,,,,,,,,
722,6.016667,-2.462273,1.417376,3.491438,,,,,,,,,,,,
723,6.025000,-2.462084,1.417410,3.491645,,,,,,,,,,,,
724,6.033333,-2.461919,1.417279,3.491761,,,,,,,,,,,,
725,6.041667,-2.462173,1.417427,3.491499,,,,,,,,,,,,
726,6.050000,-2.462173,1.417345,3.491587,,,,,,,,,,,,
727,6.058333,-2.462314,1.417368,3.491497,,,,,,,,,,,,
728,6.066667,-2.462200,1.417405,3.491552,,,,,,,,,,,,
729,6.075000,-2.462138,1.417458,3.491519,,,,,,,,,,,,
730,6.083333,-2.462230,1.417405,3.491487,,,,,,,,,,,,
731,6.091667,-2.462146,1.417282,3.491636,,,,,,,,,,,,
732,6.100000,-2.462170,1.417304,3.491489,,,,,,,,,,,,
733,6.108333,-2.462053,1.417243,3.491658,,,,,,,,,,,,
734,6.116667,-2.462067,1.417369,3.491608,,,,,,,,,,,,
735,6.125000,-2.462142,1.417357,3.491537,,,,,,,,,,,,
736,6.133333,-2.462173,1.417193,3.491604,,,,,,,,,,,,
737,6.141667,-2.462020,1.417220,3.491627,,,,,,,,,,,,
738,6.150000,-2.461949,1.417191,3.491761,,,,,,,,,,,,
739,6.158333,-2.462028,1.417190,3.491655,,,,,,,,,,,,
740,6.166667,-2.461867,1.417086,3.491807,,,,,,,,,,,,
741,6.175000,-2.461895,1.417230,3.491865,,,,,,,,,,,,
742,6.183333,-2.461968,1.417287,3.491650,,,,,,,,,,,,
743,6.191667,-2.461917,1.417154,3.491608,,,,,,,,,,,,
744,6.200000,-2.461884,1.417193,3.491812,,,,,,,,,,,,
745,6.208333,-2.461862,1.416992,3.491798,,,,,,,,,,,,
746,6.216667,-2.461886,1.417069,3.491791,,,,,,,,,,,,
747,6.225000,-2.461918,1.417085,3.491831,,,,,,,,,,,,
748,6.233333,-2.461915,1.417081,3.491770,,,,,,,,,,,,
749,6.241667,-2.462108,1.417292,3.491611,,,,,,,,,,,,
750,6.250000,-2.461976,1.417294,3.491756,,,,,,,,,,,,
751,6.258333,-2.462030,1.417232,3.491688,,,,,,,,,,,,
752,6.266667,-2.462064,1.417449,3.491610,,,,,,,,,,,,
753,6.275000,-2.462090,1.417472,3.491550,,,,,,,,,,,,
754,6.283333,-2.461995,1.417237,3.491684,,,,,,,,,,,,
755,6.291667,-2.462132,1.417266,3.491553,,,,,,,,,,,,
756,6.300000,-2.461964,1.417213,3.491727,,,,,,,,,,,,
757,6.308333,-2.462022,1.417195,3.491712,,,,,,,,,,,,
758,6.316667,-2.462083,1.417342,3.491610,,,,,,,,,,,,
759,6.325000,-2.461884,1.417299,3.491734,,,,,,,,,,,,
760,6.333333,-2.461781,1.417038,3.491870,,,,,,,,,,,,
761,6.341667,-2.461875,1.417147,3.491740,,,,,,,,,,,,
762,6.350000,-2.461940,1.417229,3.491779,,,,,,,,,,,,
763,6.358333,-2.462191,1.417304,3.491501,,,,,,,,,,,,
764,6.366667,-2.462106,1.417427,3.491462,,,,,,,,,,,,
765,6.375000,-2.461938,1.417248,3.491701,,,,,,,,,,,,
766,6.383333,-2.461953,1.417228,3.491729,,,,,,,,,,,,
767,6.391667,-2.462234,1.417354,3.491582,,,,,,,,,,,,
768,6.400000,-2.462109,1.417330,3.491615,,,,,,,,,,,,
769,6.408333,-2.462206,1.417441,3.491518,,,,,,,,,,,,
770,6.416667,-2.462075,1.417238,3.491575,,,,,,,,,,,,
771,6.425000,-2.461944,1.417088,3.491758,,,,,,,,,,,,
772,6.433333,-2.462215,1.417391,3.491475,,,,,,,,,,,,
