Format Version,1.1,Take Name,Take 2016-04-06 08.07.11 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-04-06 08.07.11.120 PM,Total Frames,3226,Rotation Type,Quaternion

,,Marker,Marker,Marker,Marker,Marker,Marker
,,Marker_10302,Marker_10302,Marker_10302,Marker_10310,Marker_10310,Marker_10310
,,"8392B20CF49E3570283E","8392B20CF49E3570283E","8392B20CF49E3570283E","8392B20CF49E35702846","8392B20CF49E35702846","8392B20CF49E35702846"
,,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z
3032,25.266667,-2.697323,1.416377,3.699342,,,
3033,25.275000,-2.697471,1.416298,3.699141,,,
3034,25.283333,-2.697567,1.416204,3.699039,,,
3035,25.291667,-2.697798,1.416286,3.698811,,,
3036,25.300000,-2.697939,1.416229,3.698623,,,
3037,25.308333,-2.698184,1.416266,3.698496,,,
3038,25.316667,-2.698432,1.416178,3.698313,,,
3039,25.325000,-2.698505,1.416139,3.698130,,,
3040,25.333333,-2.698690,1.416175,3.698032,,,
3041,25.341667,-2.698928,1.416294,3.698000,,,
3042,25.350000,-2.699047,1.416103,3.697680,,,
3043,25.358333,-2.699123,1.416283,3.697615,,,
3044,25.366667,-2.699198,1.416171,3.697229,,,
3045,25.375000,-2.699312,1.416180,3.696971,,,
3046,25.383333,-2.699368,1.416231,3.696868,,,
3047,25.391667,-2.699396,1.416214,3.696662,,,
3048,25.400000,-2.699516,1.416201,3.696404,,,
3049,25.408333,-2.699581,1.416280,3.696160,,,
3050,25.416667,-2.699587,1.416126,3.695856,,,
3051,25.425000,-2.699601,1.416116,3.695673,,,
3052,25.433333,-2.700838,1.417938,3.695548,,,
3053,25.441667,-2.699831,1.415890,3.695277,,,
3054,25.450000,-2.699924,1.416080,3.695173,,,
3055,25.458333,-2.700050,1.416158,3.695143,,,
3056,25.466667,-2.700247,1.416000,3.694941,,,
3057,25.475000,-2.701540,1.418031,3.694854,,,
3058,25.483333,-2.701695,1.418010,3.694761,,,
3059,25.491667,-2.701834,1.418068,3.694704,,,
3060,25.500000,-2.701916,1.417973,3.694518,,,
3061,25.508333,-2.701974,1.418072,3.694429,,,
3062,25.516667,-2.701969,1.417970,3.694144,,,
3063,25.525000,-2.702000,1.417981,3.694016,,,
3064,25.533333,-2.702045,1.417981,3.693823,,,
3065,25.541667,-2.702160,1.417951,3.693573,,,
3066,25.550000,-2.702089,1.417904,3.693344,,,
3067,25.558333,-2.702177,1.417957,3.693180,,,
3068,25.566667,-2.702323,1.417838,3.693013,,,
3069,25.575000,-2.702435,1.417693,3.692732,,,
3070,25.583333,-2.702446,1.417850,3.692708,,,
3071,25.591667,-2.702496,1.417866,3.692614,,,
3072,25.600000,-2.702684,1.417763,3.692398,,,
3073,25.608333,-2.702863,1.417788,3.692318,,,
3074,25.616667,-2.703090,1.417746,3.692176,,,
3075,25.625000,-2.703140,1.417701,3.692062,,,
3076,25.633333,-2.703264,1.417616,3.691891,,,
3077,25.641667,-2.703371,1.417647,3.691761,,,
3078,25.650000,-2.703360,1.417677,3.691740,,,
3079,25.658333,-2.703544,1.417796,3.691694,,,
3080,25.666667,-2.703550,1.417788,3.691493,,,
3081,25.675000,-2.703535,1.417706,3.691340,,,
3082,25.683333,-2.703625,1.417764,3.691226,,,
3083,25.691667,-2.703639,1.417672,3.690941,,,
3084,25.700000,-2.703658,1.417707,3.690841,,,
3085,25.708333,-2.703736,1.417714,3.690727,,,
3086,25.716667,-2.703849,1.417695,3.690594,,,
3087,25.725000,-2.703939,1.417738,3.690492,,,
3088,25.733333,-2.703922,1.417757,3.690316,,,
3089,25.741667,-2.704067,1.417757,3.690243,,,
3090,25.750000,-2.704201,1.417868,3.690197,,,
3091,25.758333,-2.704324,1.417761,3.690018,,,
3092,25.766667,-2.704372,1.417859,3.689952,,,
3093,25.775000,-2.704519,1.417750,3.689687,,,
3094,25.783333,-2.704569,1.417861,3.689692,,,
3095,25.791667,-2.704714,1.417818,3.689477,,,
3096,25.800000,-2.704728,1.417977,3.689419,,,
3097,25.808333,-2.704779,1.418033,3.689281,,,
3098,25.816667,-2.704869,1.417877,3.688898,,,
3099,25.825000,-2.704922,1.417879,3.688784,,,
3100,25.833333,-2.705022,1.417904,3.688581,,,
3101,25.841667,-2.705091,1.417880,3.688408,,,
3102,25.850000,-2.705124,1.417832,3.688224,,,
3103,25.858333,-2.705199,1.417819,3.687963,,,
3104,25.866667,-2.705293,1.417857,3.687802,,,
3105,25.875000,-2.705395,1.417742,3.687591,,,
3106,25.883333,-2.705623,1.417803,3.687475,,,
3107,25.891667,-2.705702,1.417819,3.687276,,,
3108,25.900000,-2.705876,1.417813,3.687095,,,
3109,25.908333,-2.706003,1.417783,3.686925,,,
3110,25.916667,-2.706254,1.417816,3.686738,,,
3111,25.925000,-2.706407,1.417730,3.686550,,,
3112,25.933333,-2.706551,1.417719,3.686347,,,
3113,25.941667,-2.706705,1.417761,3.686176,,,
3114,25.950000,-2.706739,1.417712,3.685957,,,
3115,25.958333,-2.706843,1.417757,3.685773,,,
3116,25.966667,-2.706929,1.417690,3.685562,,,
3117,25.975000,-2.706940,1.417754,3.685412,,,
3118,25.983333,-2.707066,1.417838,3.685207,,,
3119,25.991667,-2.707134,1.417720,3.684854,,,
3120,26.000000,-2.707226,1.417689,3.684627,,,
3121,26.008333,-2.707394,1.417706,3.684472,,,
3122,26.016667,-2.707511,1.417721,3.684264,,,
3123,26.025000,-2.707633,1.417580,3.683909,,,
3124,26.033333,-2.707782,1.417667,3.683810,,,
3125,26.041667,-2.707967,1.417663,3.683570,,,
3126,26.050000,-2.708131,1.417632,3.683347,,,
3127,26.058333,-2.708288,1.417644,3.683065,,,
3128,26.066667,-2.708478,1.417545,3.682737,,,
3129,26.075000,-2.708642,1.417686,3.682549,,,
3130,26.083333,-2.708780,1.417524,3.682132,,,
3131,26.091667,-2.709045,1.417637,3.681928,,,
3132,26.100000,-2.709129,1.417480,3.681445,,,
3133,26.108333,-2.709363,1.417535,3.681170,,,
3134,26.116667,-2.709567,1.417537,3.680858,,,
3135,26.125000,-2.709718,1.417489,3.680559,,,
3136,26.133333,-2.709863,1.417521,3.680368,,,
3137,26.141667,-2.709924,1.417510,3.680161,,,
3138,26.150000,-2.710102,1.417508,3.679944,,,
3139,26.158333,-2.710192,1.417518,3.679799,,,
3140,26.166667,-2.710320,1.417490,3.679678,,,
3141,26.175000,-2.710553,1.417513,3.679586,,,
3142,26.183333,-2.710711,1.417405,3.679477,,,
3143,26.191667,-2.710917,1.417476,3.679510,,,
3144,26.200000,-2.711067,1.417481,3.679441,,,
3145,26.208333,-2.711213,1.417394,3.679304,,,
3146,26.216667,-2.711351,1.417358,3.679310,,,
3147,26.225000,-2.711521,1.417417,3.679427,,,
3148,26.233333,-2.711659,1.417391,3.679369,,,
3149,26.241667,-2.711709,1.417374,3.679337,,,
3150,26.250000,-2.711819,1.417340,3.679250,,,
3151,26.258333,-2.711777,1.417351,3.679232,,,
3152,26.266667,-2.711896,1.417358,3.679173,,,
3153,26.275000,-2.711971,1.417271,3.679044,,,
3154,26.283333,-2.711891,1.417249,3.678967,,,
3155,26.291667,-2.711927,1.417314,3.678847,,,
3156,26.300000,-2.711819,1.417279,3.678850,,,
3157,26.308333,-2.711751,1.417271,3.678717,,,
3158,26.316667,-2.711709,1.417252,3.678633,,,
3159,26.325000,-2.711641,1.417280,3.678653,,,
3160,26.333333,-2.711597,1.417309,3.678681,,,
3161,26.341667,-2.711488,1.417365,3.678706,,,
3162,26.350000,-2.711448,1.417356,3.678730,,,
3163,26.358333,-2.711424,1.417322,3.678843,,,
3164,26.366667,-2.711394,1.417347,3.678861,,,
3165,26.375000,-2.711387,1.417317,3.678994,,,
3166,26.383333,-2.711427,1.417235,3.679033,,,
3167,26.391667,-2.711278,1.417353,3.679285,,,
3168,26.400000,-2.711234,1.417455,3.679473,,,
3169,26.408333,-2.711206,1.417393,3.679609,,,
3170,26.416667,-2.711137,1.417384,3.679714,,,
3171,26.425000,-2.711112,1.417297,3.679787,,,
3172,26.433333,-2.710974,1.417301,3.679915,,,
3173,26.441667,-2.710846,1.417279,3.679989,,,
3174,26.450000,-2.710714,1.417393,3.680155,,,
3175,26.458333,-2.710454,1.417319,3.680220,,,
3176,26.466667,-2.710254,1.417194,3.680226,,,
3177,26.475000,-2.710019,1.417274,3.680229,,,
3178,26.483333,-2.709751,1.417305,3.680445,,,
3179,26.491667,-2.709451,1.417411,3.680604,,,
3180,26.500000,-2.709164,1.417358,3.680730,,,
3181,26.508333,-2.708876,1.417496,3.681074,,,
3182,26.516667,-2.708596,1.417555,3.681318,,,
3183,26.525000,-2.708393,1.417624,3.681523,,,
3184,26.533333,-2.708290,1.417609,3.681833,,,
3185,26.541667,-2.708198,1.417567,3.681929,,,
3186,26.550000,-2.708110,1.417582,3.682202,,,
3187,26.558333,-2.708099,1.417674,3.682540,,,
3188,26.566667,-2.708049,1.417579,3.682709,,,
3189,26.575000,-2.708127,1.417681,3.683106,,,
3190,26.583333,-2.708052,1.417670,3.683424,,,
3191,26.591667,-2.708071,1.417623,3.683594,,,
3192,26.600000,-2.708133,1.417511,3.683733,,,
3193,26.608333,-2.708091,1.417561,3.684007,,,
3194,26.616667,-2.707942,1.417528,3.684122,,,
3195,26.625000,-2.707897,1.417586,3.684288,,,
3196,26.633333,-2.707754,1.417562,3.684322,,,
3197,26.641667,-2.707505,1.417639,3.684509,,,
3198,26.650000,-2.707359,1.417796,3.684758,,,
3199,26.658333,-2.707195,1.417724,3.684751,,,
3200,26.666667,-2.707010,1.417667,3.684769,,,
3201,26.675000,-2.706936,1.417513,3.684766,,,
3202,26.683333,-2.706709,1.417586,3.684932,,,
3203,26.691667,-2.706682,1.417701,3.685212,,,
3204,26.700000,-2.706609,1.417546,3.685207,,,
3205,26.708333,-2.706552,1.417762,3.685419,,,
3206,26.716667,-2.706570,1.417800,3.685580,,,
3207,26.725000,-2.706608,1.417659,3.685677,,,
3208,26.733333,-2.706567,1.417727,3.685859,,,
3209,26.741667,-2.706602,1.417679,3.686049,,,
3210,26.750000,-2.706674,1.417690,3.686200,,,
3211,26.758333,-2.706560,1.417771,3.686315,,,
3212,26.766667,-2.706617,1.417748,3.686494,,,
3213,26.775000,-2.706547,1.417727,3.686573,,,
3214,26.783333,-2.706461,1.417671,3.686652,,,
3215,26.791667,-2.706363,1.417747,3.686768,,,
3216,26.800000,-2.706188,1.417774,3.686867,,,
3217,26.808333,-2.706055,1.417794,3.686854,,,
3218,26.816667,-2.705895,1.417707,3.686858,,,
3219,26.825000,-2.705745,1.417828,3.687023,,,
3220,26.833333,-2.705751,1.417737,3.687042,,,
3221,26.841667,-2.705621,1.417782,3.687166,,,
3222,26.850000,-2.705484,1.417739,3.687246,,,
3223,26.858333,-2.705521,1.417810,3.687351,,,
3224,26.866667,-2.705416,1.417882,3.687507,,,
3225,26.875000,-2.705450,1.417795,3.687488,,,
